soil_moisture,temperature,humidity,rainfall,irrigation_level
87.85,37.09,42.49,59.49,1
30.18,34.72,69.68,61.36,2
65.03,38.22,60.81,53.38,1
32.9,43.15,93.16,63.0,1
39.15,45.11,19.15,16.72,2
26.21,35.71,29.86,68.48,2
34.3,45.6,78.97,33.58,2
41.07,31.42,43.19,45.21,2
72.04,21.09,24.92,33.31,1
51.15,45.2,55.3,47.39,2
94.36,31.66,68.69,62.16,0
4.19,46.25,14.03,83.83,3
50.31,11.61,36.25,48.34,1
58.42,25.9,82.85,32.32,1
92.02,47.91,56.82,48.79,1
4.92,19.99,13.18,68.88,3
57.35,47.66,35.38,34.67,2
85.36,48.16,67.52,41.43,1
24.19,45.29,27.94,56.28,2
87.63,32.55,84.47,29.4,1
1.9,35.88,70.89,20.91,3
73.25,44.78,52.42,14.04,1
93.31,41.04,92.41,35.26,0
65.72,35.2,45.26,4.83,2
43.9,49.29,31.16,58.35,2
4.49,37.43,69.53,17.59,3
92.01,49.02,61.6,37.74,1
47.03,12.3,40.17,26.92,2
2.9,15.56,40.93,63.04,2
68.98,28.06,45.84,85.03,1
48.18,25.4,36.2,63.33,2
12.43,41.31,73.92,54.25,2
21.43,16.42,68.62,66.91,2
6.45,49.04,49.67,3.0,3
57.43,22.6,45.81,12.28,2
62.2,27.16,42.85,9.49,2
50.57,20.99,35.51,9.82,2
81.71,33.17,17.71,26.05,1
86.1,12.35,34.14,53.21,1
61.56,15.99,38.91,11.47,1
1.28,39.83,59.29,93.51,2
69.52,17.46,79.64,85.43,0
41.8,19.42,45.61,97.16,1
56.56,41.72,95.03,4.25,1
64.91,13.73,84.46,85.14,0
35.02,27.5,98.63,80.37,1
91.71,10.92,88.86,90.21,0
13.4,23.87,65.51,52.79,2
67.15,37.96,63.86,78.79,1
0.44,13.6,21.66,5.13,3
92.47,45.53,75.02,7.59,1
11.25,46.38,64.02,11.85,3
9.49,14.2,55.62,91.48,2
33.3,49.63,72.4,6.12,2
37.36,21.9,49.96,10.01,2
21.43,13.36,57.15,93.04,1
58.51,10.2,45.85,10.74,1
44.29,26.34,74.56,86.98,1
3.42,35.19,88.89,78.93,2
31.97,23.29,85.68,4.03,2
81.04,43.47,80.74,2.18,1
68.97,38.66,11.24,53.44,2
72.49,24.01,92.07,99.72,0
69.81,39.37,34.74,87.88,1
31.1,47.62,89.92,31.0,2
9.97,13.72,27.73,38.63,2
27.25,22.24,49.57,38.79,2
83.18,28.53,77.45,73.42,0
98.05,29.92,67.63,34.11,0
49.38,31.69,47.43,14.78,2
0.97,22.03,71.08,74.71,2
14.0,36.69,59.41,45.8,2
32.21,35.8,34.82,7.68,2
57.86,33.11,68.17,79.01,1
7.51,14.55,28.38,58.53,2
94.34,29.08,72.46,48.94,0
36.51,24.25,10.28,67.33,2
91.26,29.64,59.39,50.54,1
78.05,46.87,46.1,64.84,1
75.54,29.22,37.28,86.75,1
60.67,10.56,56.41,61.35,1
62.68,27.55,68.08,65.96,1
63.8,42.83,96.88,61.39,1
62.87,41.2,84.98,53.12,1
55.37,30.54,74.54,17.2,1
98.64,19.99,53.11,33.57,0
73.23,28.6,45.29,69.31,1
77.69,32.55,12.93,42.55,1
87.25,49.99,42.32,40.61,1
21.56,35.77,86.35,75.93,2
8.38,37.77,44.56,0.56,3
48.29,29.66,51.54,67.9,1
51.41,24.18,34.47,48.92,2
82.92,42.52,34.67,37.68,1
44.38,29.8,15.57,34.05,2
57.09,49.79,65.24,17.29,2
52.71,28.28,50.33,33.43,2
3.82,12.72,64.54,39.14,2
61.52,37.3,59.22,43.74,1
82.8,11.87,81.9,67.23,0
15.75,20.02,77.59,45.36,2
59.43,24.15,79.43,79.63,1
59.36,39.58,54.93,63.97,1
16.42,29.77,41.85,18.96,2
12.35,11.15,94.01,27.72,2
98.01,34.67,14.88,7.92,1
39.37,26.46,23.74,94.57,2
22.74,46.87,47.76,88.66,2
17.13,29.98,65.26,8.48,2
66.76,38.36,10.74,57.41,2
60.94,18.75,74.74,96.04,1
64.36,40.44,60.29,74.71,1
8.8,38.84,53.62,49.18,2
89.35,46.16,48.11,24.11,1
38.93,11.35,56.75,27.9,2
31.34,27.9,24.56,73.62,2
46.24,37.17,19.78,78.06,2
39.01,13.81,36.07,52.87,2
86.36,26.42,73.86,12.09,1
92.93,47.69,62.95,93.39,0
30.35,27.44,53.21,84.48,2
86.39,49.42,61.44,14.05,1
78.15,12.27,60.33,5.67,1
93.08,38.71,37.63,53.59,1
24.58,33.24,18.77,28.41,3
57.7,30.02,90.71,28.32,1
27.45,48.83,63.99,8.72,2
82.41,15.19,72.8,95.34,0
0.53,45.84,51.76,83.02,2
56.48,37.65,78.08,11.38,1
33.92,20.36,62.6,87.66,1
32.27,46.07,14.84,68.3,2
64.49,27.17,90.11,32.54,1
85.15,42.57,37.5,87.13,1
60.92,25.55,22.41,59.8,1
85.32,44.04,17.92,84.87,1
26.46,35.47,74.84,46.93,2
51.95,15.64,73.36,50.07,1
45.05,35.99,73.01,29.1,2
1.16,17.65,92.42,38.77,2
55.68,26.48,41.4,56.78,1
66.15,16.81,60.5,94.71,1
59.19,10.88,65.75,60.01,1
73.63,18.48,98.15,14.74,1
57.13,31.45,38.11,0.7,2
6.68,29.26,96.07,85.1,2
11.64,30.06,23.39,36.43,3
59.65,19.91,78.76,31.5,1
27.5,37.41,66.96,80.07,2
7.96,38.17,83.52,94.54,2
42.96,24.32,12.58,74.8,2
55.43,45.25,17.03,17.38,2
32.87,35.76,16.27,39.14,2
72.04,38.52,63.37,75.94,1
64.38,21.09,64.26,90.69,1
33.28,10.02,91.55,99.86,1
75.49,44.62,52.08,51.16,1
64.87,42.9,16.12,82.25,1
63.74,14.93,28.86,4.66,2
55.34,24.96,10.73,28.58,2
1.14,36.45,79.9,37.15,2
69.65,36.08,83.4,97.55,0
37.6,44.41,99.81,0.34,2
94.26,15.61,47.1,30.8,1
81.8,27.2,11.74,93.04,1
58.77,13.89,31.13,30.67,1
25.22,25.58,62.9,22.51,2
20.37,10.6,96.57,73.01,1
34.04,45.93,19.32,74.53,2
47.66,31.08,20.94,47.22,2
29.61,43.99,73.16,94.69,2
51.49,12.4,70.05,20.27,1
16.54,19.1,32.55,91.34,2
97.77,20.38,83.18,75.55,0
10.79,25.47,21.59,36.82,3
93.19,42.11,93.32,80.69,0
91.36,25.46,28.09,13.32,1
52.54,18.19,17.32,13.1,2
72.49,12.6,40.56,92.99,1
43.6,13.18,26.91,9.48,2
63.0,40.4,57.42,0.41,2
34.06,27.79,71.82,38.9,2
30.12,39.05,54.18,10.39,2
57.82,37.29,69.45,86.3,1
49.81,15.41,42.84,92.27,1
57.95,15.72,12.51,48.24,2
28.67,40.21,97.67,42.55,2
36.7,38.85,83.75,53.9,2
8.39,25.12,16.61,22.62,3
5.23,13.1,50.43,29.8,2
25.35,10.48,67.15,10.1,2
7.42,21.53,27.15,44.65,3
10.38,10.37,62.02,61.17,2
81.29,19.2,58.03,93.02,0
3.89,26.78,28.74,73.91,2
65.89,14.86,22.71,72.31,1
27.26,14.17,78.31,30.8,2
87.15,45.86,39.03,88.83,1
48.5,33.42,31.96,94.7,1
30.56,47.38,76.41,93.23,2
51.76,23.83,76.25,3.88,1
38.2,37.09,34.88,60.44,2
56.43,18.19,88.53,64.32,1
11.45,34.73,71.94,29.51,2
99.7,15.18,41.12,99.24,0
42.56,10.08,48.47,29.12,2
34.82,47.26,75.4,21.66,2
71.02,32.2,29.04,48.41,1
36.39,47.08,52.19,32.31,2
83.33,23.35,68.82,92.4,0
45.43,23.11,58.55,44.01,1
71.96,26.03,64.75,41.01,1
10.75,38.24,59.16,62.59,2
84.61,32.63,27.93,8.11,1
73.57,47.01,46.92,75.67,1
21.17,11.02,57.88,76.84,2
14.53,38.33,80.21,47.4,2
31.63,23.21,68.85,95.57,1
97.61,17.21,48.39,57.93,0
25.68,30.42,97.7,69.52,1
45.61,30.2,19.7,92.43,2
3.0,15.48,28.61,66.63,2
39.72,18.08,40.72,43.18,2
57.13,26.33,30.57,2.48,2
95.31,26.35,66.29,72.83,0
51.67,22.7,13.56,96.49,1
81.91,15.94,25.97,47.02,1
54.71,10.17,36.4,33.98,1
4.08,48.81,71.5,51.93,2
31.5,47.74,88.83,72.84,2
57.55,29.35,81.86,0.07,1
95.06,49.8,26.39,88.72,1
85.91,36.95,60.89,88.64,0
22.84,12.75,12.7,54.13,2
22.01,14.71,37.95,12.24,2
20.12,46.64,82.54,67.18,2
92.25,35.2,51.1,13.78,1
85.27,43.73,23.49,50.75,1
77.49,45.93,49.47,9.36,1
39.27,27.92,27.82,58.91,2
50.44,11.94,45.39,31.81,1
46.43,17.53,53.91,83.1,1
25.34,12.66,41.46,79.99,2
50.5,17.55,94.33,99.85,1
3.05,26.42,60.63,25.75,2
13.18,14.73,85.86,6.18,2
88.66,16.67,78.47,44.3,0
75.17,27.83,69.5,8.34,1
42.29,23.61,54.72,17.85,2
51.72,28.71,10.2,59.73,2
37.0,27.17,65.21,59.21,2
74.08,35.78,42.04,4.33,2
78.42,47.49,20.6,44.29,1
76.33,14.31,50.02,53.02,1
72.26,13.97,76.2,26.8,1
20.45,44.11,96.55,87.2,2
33.8,30.26,43.67,16.11,2
46.98,40.66,58.85,25.39,2
33.08,18.62,86.61,15.7,2
75.49,43.15,40.06,11.65,2
32.94,46.95,22.8,87.9,2
13.82,35.42,35.37,27.79,3
39.9,14.24,90.92,72.25,1
97.99,45.81,24.35,42.8,1
22.59,41.7,39.63,63.59,2
61.22,40.04,51.82,92.82,1
43.3,11.47,86.24,84.46,1
7.1,41.96,94.39,6.9,2
48.79,15.52,48.32,84.52,1
70.22,18.9,93.88,45.18,1
51.32,33.09,24.53,35.01,2
87.21,20.6,24.12,67.24,1
28.89,36.45,95.43,95.02,1
8.62,34.32,55.87,9.41,3
93.66,14.33,26.73,76.81,0
37.82,36.24,53.92,20.35,2
57.64,46.96,80.49,38.01,1
79.2,16.44,84.42,87.38,0
32.43,33.88,87.76,54.58,1
71.62,23.67,61.26,6.75,1
13.54,28.38,88.03,50.8,2
29.13,21.48,55.9,78.96,2
14.47,24.17,64.64,52.89,2
81.12,11.16,78.28,16.69,1
22.26,49.26,48.29,44.5,2
71.74,34.99,16.62,92.43,1
94.33,30.03,41.51,65.82,1
52.78,25.35,66.15,72.99,1
54.0,31.57,27.31,78.59,1
46.1,25.2,23.35,9.07,2
32.59,24.4,36.38,58.15,2
47.57,28.56,12.89,37.59,2
60.28,21.04,76.91,13.92,1
98.6,17.2,33.28,20.27,1
93.78,32.26,21.18,78.12,1
86.22,43.71,72.92,16.15,1
88.91,16.11,85.86,31.24,0
46.78,11.31,11.79,28.49,2
65.74,19.87,31.02,4.86,2
89.51,49.19,95.07,46.22,1
39.3,43.15,44.67,76.59,2
96.18,33.83,94.47,2.22,1
41.58,47.17,34.68,11.26,2
60.11,27.81,29.63,72.02,1
70.98,49.33,29.27,59.36,1
95.06,21.85,17.67,71.52,1
24.46,19.61,90.68,23.01,2
74.61,35.52,98.19,80.38,0
52.08,25.13,95.91,47.99,1
26.86,35.05,86.68,61.03,2
77.66,22.2,86.22,9.22,1
55.22,34.72,69.5,20.5,1
66.1,21.03,84.36,77.34,1
32.29,12.04,28.75,22.39,2
48.13,46.49,44.91,9.25,2
61.74,45.33,67.68,59.72,1
40.49,48.83,88.73,54.79,2
19.84,38.66,69.44,60.79,2
96.16,37.31,85.51,61.83,0
51.15,32.36,52.66,50.02,1
73.39,15.04,74.56,49.38,1
41.1,17.57,98.2,92.42,1
35.51,21.58,23.81,53.39,2
40.72,45.61,93.42,61.73,1
40.92,16.92,57.01,26.7,2
54.42,46.91,67.89,87.11,1
54.35,30.91,89.01,2.44,1
49.72,38.62,46.87,55.72,2
13.48,14.41,47.68,38.39,2
49.61,20.76,57.45,60.39,1
16.91,48.34,11.72,36.02,3
12.61,20.65,54.7,71.77,2
93.26,21.86,36.2,2.03,1
60.5,17.9,93.52,40.59,1
65.95,15.16,17.9,83.13,1
40.18,19.33,51.34,25.02,2
90.9,35.69,95.27,5.28,1
63.79,28.21,91.09,49.65,1
76.92,32.15,73.12,97.65,0
36.86,14.89,63.04,6.42,2
96.0,42.08,35.27,7.01,1
82.05,41.36,43.03,59.51,1
85.39,10.86,18.11,25.01,1
17.22,25.34,80.75,41.02,2
27.1,12.75,39.15,83.05,2
28.56,41.68,70.1,19.88,2
27.09,39.49,42.18,71.93,2
85.54,46.08,51.79,50.45,1
3.19,19.46,59.95,90.5,2
7.61,28.25,82.17,97.3,2
27.39,17.38,29.0,48.5,2
19.99,24.85,45.89,58.46,2
23.19,30.89,21.71,74.58,2
79.79,12.13,16.82,31.87,1
56.31,38.59,64.42,22.67,2
0.58,31.73,27.02,96.47,2
42.93,43.16,15.38,43.26,2
40.79,20.87,90.74,0.16,2
11.39,46.13,58.09,83.77,2
67.61,49.95,22.12,59.97,2
70.21,46.77,14.81,16.86,2
72.09,41.12,20.79,3.01,2
72.85,42.49,52.42,29.15,1
0.01,32.95,70.16,92.79,2
95.39,17.61,67.72,93.35,0
81.42,37.08,23.0,31.1,1
90.4,38.51,67.01,83.59,0
1.56,49.42,46.44,44.18,3
93.39,31.65,51.83,65.43,1
80.98,20.85,82.13,33.44,1
83.72,37.35,39.92,51.6,1
9.33,49.18,23.23,29.38,3
73.88,17.09,88.61,6.11,1
95.99,23.04,29.09,13.94,1
67.85,31.68,36.46,29.07,1
57.06,16.81,73.59,97.63,1
94.56,10.89,71.52,96.57,0
44.29,23.48,82.04,82.77,1
59.93,44.61,26.55,23.25,2
47.63,11.74,41.71,44.16,1
93.28,27.16,21.33,43.98,1
7.61,40.49,58.69,38.7,2
50.11,48.13,36.33,4.49,2
68.7,49.42,72.0,53.45,1
79.19,26.88,10.03,7.28,2
58.3,48.02,15.37,80.19,2
90.89,11.42,48.93,69.13,0
94.2,39.84,96.24,35.27,0
6.43,35.71,90.18,64.71,2
40.24,19.98,99.46,23.3,1
2.35,30.29,47.51,26.53,3
32.94,15.18,14.19,31.41,2
53.69,44.86,37.54,79.7,2
91.08,24.32,70.82,21.07,1
84.66,35.04,22.16,56.28,1
12.75,16.35,37.0,20.05,2
9.3,18.25,15.05,28.5,3
58.93,49.68,52.75,23.55,2
53.21,40.12,28.8,64.5,2
26.64,48.48,18.21,52.67,2
89.95,21.83,47.01,72.13,0
92.74,16.58,41.61,21.99,1
40.26,30.12,58.38,0.91,2
89.03,29.79,77.41,68.05,0
38.39,17.0,20.13,11.49,2
73.68,39.33,81.2,24.63,1
47.59,24.47,12.37,30.57,2
12.26,17.45,49.88,74.68,2
92.79,23.28,62.87,62.59,0
45.41,32.55,96.13,18.43,1
73.45,39.06,61.65,59.79,1
36.72,29.28,24.29,70.81,2
1.89,31.02,56.58,38.89,2
10.05,15.56,45.62,24.6,2
49.62,46.59,53.14,67.9,2
69.0,47.15,27.74,61.09,1
33.47,37.34,55.07,7.79,2
69.55,10.71,23.5,66.67,1
69.86,31.48,76.96,48.85,1
70.39,35.17,63.45,75.34,1
49.25,49.79,17.07,19.07,2
91.49,49.84,90.07,25.82,1
48.92,44.3,65.47,54.33,2
45.03,12.55,38.45,48.17,2
19.94,48.13,14.11,38.64,3
30.77,34.51,66.9,74.6,2
4.23,42.04,43.61,56.48,3
63.35,26.29,91.69,71.03,1
24.85,22.79,13.14,15.33,3
30.42,28.53,13.52,72.9,2
77.08,15.87,95.44,46.15,0
32.72,24.28,96.84,3.38,2
24.22,44.3,12.5,23.45,3
16.91,11.52,74.44,2.58,2
77.49,16.04,29.93,45.69,1
12.97,15.0,73.13,32.59,2
45.38,26.12,88.19,98.74,1
50.69,49.88,19.07,86.85,2
68.74,16.93,31.49,82.57,1
63.33,15.82,12.17,50.11,1
81.07,46.6,13.94,80.71,1
4.48,45.28,12.67,26.69,3
29.64,11.29,82.06,56.06,1
28.01,40.07,36.85,39.29,2
14.6,36.22,54.39,17.13,2
28.92,40.71,80.91,7.26,2
30.98,29.78,54.54,55.82,2
52.19,49.66,48.63,9.76,2
66.37,11.75,11.04,71.8,1
38.11,19.37,61.12,92.15,1
71.95,25.86,21.23,16.21,2
33.62,27.99,78.82,47.09,2
29.03,46.85,33.2,73.88,2
54.12,32.4,70.68,28.68,1
2.37,11.8,68.16,92.08,2
7.98,26.31,65.5,88.85,2
41.8,26.66,34.03,10.38,2
94.29,48.62,34.04,2.74,1
72.15,33.97,87.67,97.65,0
8.81,35.43,11.15,95.65,2
84.63,38.53,26.34,42.23,1
73.23,40.8,64.92,5.06,1
61.09,35.4,83.53,61.89,1
82.03,19.49,42.25,29.34,1
40.41,44.96,68.81,93.67,1
22.15,39.28,60.14,79.47,2
51.2,39.67,15.81,64.96,2
54.88,49.86,65.96,28.45,2
53.83,42.1,83.25,70.13,1
56.51,43.17,99.32,28.92,1
94.87,48.06,12.67,3.76,2
90.22,16.05,69.41,50.84,0
87.57,29.91,47.31,48.87,1
80.14,33.22,10.88,76.3,1
94.34,23.17,65.29,86.57,0
9.85,43.58,21.02,35.45,3
26.51,40.5,44.07,44.95,2
49.51,38.84,33.52,47.04,2
84.65,49.89,42.5,32.42,1
50.52,20.38,54.34,74.34,1
74.8,39.42,42.33,52.21,1
13.9,32.06,59.75,91.4,2
25.24,22.52,31.48,65.03,2
73.18,16.42,67.18,21.19,1
16.47,45.84,86.84,16.48,2
35.14,33.82,30.17,37.24,2
26.49,43.0,55.71,34.69,2
34.99,31.81,68.38,40.71,2
70.83,18.8,60.82,18.36,1
36.78,23.5,42.91,97.82,1
55.53,25.26,67.8,14.57,1
9.99,48.92,12.54,65.26,3
80.5,10.23,43.29,1.31,1
36.99,49.43,57.94,40.7,2
64.85,49.22,11.86,30.92,2
72.54,49.85,55.69,38.2,1
20.97,29.06,68.88,49.81,2
88.47,48.55,78.33,60.04,1
61.62,25.82,20.2,58.35,1
42.87,11.05,99.15,63.07,1
18.23,18.97,64.56,84.45,2
94.23,47.81,42.69,88.67,1
75.51,10.55,32.42,73.73,1
20.8,31.84,61.56,7.89,2
33.77,13.02,89.35,96.13,1
80.97,21.46,56.85,94.74,0
69.57,13.52,69.53,71.17,1
76.58,44.38,42.19,51.74,1
44.12,33.64,44.93,25.06,2
71.65,46.08,35.76,75.64,1
38.65,37.53,73.51,87.79,1
21.13,48.84,42.33,66.52,2
63.27,30.4,27.16,62.91,1
97.6,35.55,43.25,19.3,1
31.06,33.05,86.84,35.78,2
46.1,29.37,76.44,72.31,1
67.4,43.84,40.12,1.69,2
54.15,35.78,91.61,64.13,1
84.34,42.05,16.73,76.67,1
76.17,41.45,14.48,33.47,2
5.83,17.64,21.47,7.62,3
99.84,36.01,20.48,81.91,1
75.24,17.99,17.91,14.18,1
86.39,33.33,69.52,37.08,1
65.12,37.1,64.08,70.73,1
85.63,49.89,68.28,81.7,1
11.24,11.22,71.95,86.24,2
34.77,13.65,78.12,53.04,1
87.64,13.08,28.65,47.59,1
20.17,25.93,66.01,84.83,2
7.82,42.86,62.2,56.31,2
78.81,43.76,94.93,57.87,1
83.55,39.48,30.91,43.4,1
16.27,45.88,15.29,37.28,3
85.43,22.91,68.81,48.05,1
68.68,13.53,76.62,36.48,1
52.01,12.33,35.49,34.35,2
83.03,44.09,61.38,99.37,1
41.92,39.22,15.36,33.62,2
19.4,37.94,96.4,25.64,2
28.49,23.59,19.89,35.39,2
50.52,25.2,16.08,59.08,2
53.13,48.32,13.97,91.1,2
80.56,12.55,48.45,78.79,0
79.14,40.95,18.74,84.22,1
58.14,22.39,77.02,85.9,1
78.08,11.56,90.9,92.05,0
19.18,39.7,33.42,23.51,3
5.01,23.24,66.59,45.84,2
87.36,38.89,13.81,38.52,1
7.56,38.31,44.79,38.19,3
24.67,31.39,36.36,65.23,2
69.53,41.09,30.58,40.18,2
40.94,33.24,68.03,61.63,1
87.63,21.47,21.72,38.23,1
29.8,39.36,87.46,31.11,2
1.19,33.57,69.84,35.31,2
30.07,10.51,73.97,80.38,1
57.81,46.07,94.18,60.11,1
37.59,31.83,94.81,97.4,1
53.49,44.75,59.65,83.27,1
87.66,45.31,54.58,48.58,1
91.25,27.8,40.18,24.24,1
26.6,30.31,74.4,67.39,2
46.21,26.63,58.44,72.66,1
54.91,27.98,93.96,46.42,1
94.91,45.81,31.48,22.99,1
99.86,41.53,37.92,55.72,1
23.54,15.06,38.45,25.38,2
72.7,34.41,82.54,94.0,0
37.8,49.84,18.91,62.89,2
0.81,33.82,51.01,29.19,3
0.93,41.43,48.48,21.57,3
46.06,40.76,16.58,71.67,2
48.83,24.01,46.97,70.78,1
2.26,24.87,56.2,59.71,2
68.69,38.96,15.86,61.43,1
29.4,30.0,55.89,60.39,2
55.99,32.82,96.33,36.01,1
30.09,38.52,98.1,93.74,1
16.71,41.1,57.85,47.93,2
40.72,20.86,56.36,2.03,2
23.23,15.87,35.7,34.84,2
53.48,21.67,99.74,13.03,1
19.88,30.3,34.68,36.34,2
50.84,23.69,50.76,60.83,1
15.74,32.73,10.26,2.27,3
67.1,12.14,41.43,87.02,1
75.39,30.39,16.43,61.03,1
11.04,24.72,76.94,29.54,2
46.78,31.39,60.49,31.12,2
7.09,26.9,61.5,46.57,2
59.82,21.37,35.79,24.81,2
26.44,46.16,83.34,0.43,2
52.76,17.39,10.29,2.66,2
51.75,37.25,40.02,35.77,2
92.44,46.99,69.35,12.42,1
54.91,31.55,91.71,2.24,1
58.3,45.06,31.12,85.93,1
40.17,14.99,58.7,27.41,2
94.91,29.75,58.42,50.31,1
77.72,28.28,88.68,17.94,1
28.54,10.32,14.55,4.67,2
84.42,27.73,48.2,74.49,1
43.24,24.76,26.42,12.5,2
82.87,36.79,11.94,2.57,2
82.29,47.53,23.23,58.72,1
18.89,13.43,97.88,1.35,2
70.11,23.1,29.34,43.63,1
29.06,27.76,94.15,28.88,2
29.75,28.21,28.47,31.94,2
29.63,40.99,93.82,0.39,2
72.56,27.74,68.92,96.43,0
22.98,11.09,20.19,51.7,2
0.09,38.4,62.37,57.25,2
71.52,45.39,38.67,66.61,1
17.12,30.56,44.48,79.75,2
10.45,33.24,49.62,60.79,2
23.75,16.52,48.04,76.22,2
37.99,18.83,69.77,44.87,1
47.59,19.41,79.15,37.13,1
4.46,27.23,39.63,82.31,2
97.06,47.13,93.19,86.53,0
71.61,30.87,94.46,13.78,1
32.32,17.68,13.66,54.27,2
31.87,20.64,11.34,68.36,2
44.85,25.36,48.26,8.36,2
62.62,34.93,63.16,92.96,1
14.64,27.6,35.01,52.01,2
18.89,25.7,33.35,64.55,2
85.94,32.59,71.05,17.82,1
25.63,19.67,64.15,26.44,2
38.02,13.16,25.04,12.1,2
87.13,10.98,89.61,26.4,0
66.31,20.05,71.2,49.24,1
34.17,13.66,42.63,83.36,1
68.37,23.45,71.53,53.37,1
1.97,40.92,20.14,24.45,3
73.56,38.65,52.14,4.46,1
48.7,34.44,25.21,62.2,2
81.32,44.1,13.73,42.02,1
95.46,21.28,40.45,98.44,0
92.58,45.4,23.57,77.98,1
90.93,25.97,67.02,80.84,0
51.22,26.04,70.67,1.22,2
36.01,26.21,23.38,77.78,2
46.5,13.92,12.22,19.46,2
68.99,49.02,81.35,58.58,1
88.4,15.54,10.19,44.74,1
20.7,23.64,40.95,57.16,2
91.82,22.77,54.51,13.34,1
81.52,12.99,83.68,45.69,0
97.89,16.09,85.47,3.69,0
88.03,11.79,75.24,4.1,1
27.99,21.7,32.25,65.77,2
10.6,44.67,74.82,95.17,2
11.22,23.58,32.19,77.74,2
29.12,14.95,29.31,46.92,2
61.42,35.83,59.24,5.59,2
80.43,49.86,71.1,4.5,1
89.93,19.29,14.77,15.79,1
62.38,21.18,15.4,97.58,1
0.56,48.87,80.58,39.87,2
18.63,17.15,87.35,84.34,1
9.97,30.45,64.4,70.51,2
36.33,19.59,48.59,60.54,2
50.14,47.29,86.08,94.78,1
4.34,49.26,75.59,23.04,3
34.85,42.59,62.16,45.49,2
17.92,22.59,38.78,86.47,2
64.71,26.14,27.82,55.18,1
46.43,19.69,47.68,24.64,2
49.53,45.63,35.81,20.89,2
42.77,46.58,40.53,75.29,2
95.6,26.75,56.41,1.28,1
21.47,36.26,25.22,91.42,2
51.67,16.62,82.56,1.84,1
73.6,27.4,23.1,63.1,1
55.68,35.26,53.29,60.47,1
92.9,25.42,77.14,57.84,0
37.8,24.3,53.65,47.43,2
46.37,10.04,42.49,85.24,1
8.85,42.17,52.74,65.93,2
60.9,45.57,86.38,78.19,1
28.82,48.78,99.14,11.55,2
16.03,38.77,66.8,4.99,2
54.45,31.95,81.41,2.85,1
53.23,20.77,11.3,14.72,2
7.59,49.97,89.23,66.7,2
69.82,33.59,95.86,49.4,1
62.38,37.25,61.77,75.23,1
18.9,37.3,77.84,19.17,2
46.94,43.81,56.15,36.7,2
72.03,10.39,35.76,88.85,1
52.94,18.81,86.7,93.57,1
39.55,36.62,63.72,92.17,1
32.23,45.81,62.14,81.83,2
61.04,37.41,69.32,68.82,1
93.91,26.54,87.04,91.37,0
67.17,24.46,75.87,71.42,1
7.47,39.52,29.0,95.39,2
46.07,39.65,52.01,2.48,2
89.08,34.28,98.23,92.16,0
9.45,21.66,59.91,55.57,2
98.89,47.01,94.44,11.18,1
94.91,32.08,83.2,21.49,1
7.83,41.62,69.94,85.22,2
93.34,18.57,41.44,50.61,1
36.31,23.76,37.39,98.28,1
84.47,44.98,67.91,11.75,1
41.84,12.0,48.93,41.25,2
44.09,30.49,81.89,33.19,1
63.42,29.27,78.44,51.61,1
77.45,40.05,38.09,63.34,1
3.38,21.28,73.25,66.16,2
59.32,18.76,54.51,0.13,2
18.67,47.05,39.1,8.9,3
34.59,32.87,47.17,3.51,2
34.8,14.19,90.58,86.46,1
46.91,17.72,42.36,31.33,2
33.41,49.95,35.87,36.71,2
10.74,17.82,41.66,45.04,2
14.56,34.42,29.32,84.93,2
3.34,26.81,59.02,1.42,3
47.02,45.42,23.27,11.86,2
95.44,40.21,83.57,68.52,0
11.57,33.88,30.3,96.39,2
94.63,10.43,63.82,64.28,0
73.34,45.19,21.25,26.11,2
63.75,27.79,98.06,51.99,1
64.53,47.26,50.91,97.5,1
82.67,29.82,84.0,52.81,0
10.69,37.77,79.18,37.35,2
50.48,12.77,74.23,38.34,1
69.71,39.81,84.46,96.7,1
58.68,23.52,19.04,71.89,1
83.28,24.05,71.06,68.72,0
7.23,14.75,33.92,23.21,3
69.07,15.87,80.73,55.95,1
53.4,17.43,96.12,35.67,1
37.92,23.13,91.13,24.02,1
34.03,45.68,20.35,89.56,2
62.08,24.73,43.26,38.32,1
89.1,38.97,42.79,28.28,1
49.62,13.31,21.01,93.17,1
82.47,33.64,18.83,19.73,1
40.22,29.28,44.64,74.55,2
10.24,49.12,99.29,65.27,2
6.15,43.85,61.2,92.05,2
5.13,28.19,65.96,83.2,2
38.02,41.01,52.39,70.53,2
33.72,17.72,69.61,31.46,2
71.79,32.49,96.1,49.56,1
74.28,12.98,62.98,94.45,0
5.09,23.92,15.85,2.32,3
22.11,19.03,54.36,79.43,2
27.43,38.76,99.35,25.18,2
54.76,29.6,44.87,18.5,2
14.45,40.04,63.45,23.22,2
13.39,30.61,19.6,5.98,3
94.38,13.46,22.71,99.2,0
80.42,39.41,88.72,86.99,0
18.07,43.33,37.03,52.11,2
40.66,46.14,37.49,71.51,2
35.56,32.88,44.85,55.66,2
79.1,40.14,96.98,81.16,0
51.02,40.08,17.6,84.48,2
12.78,16.23,83.69,23.28,2
73.9,16.57,40.74,45.97,1
39.69,12.84,86.45,63.48,1
26.29,22.8,99.26,97.84,1
37.55,28.94,41.38,68.27,2
49.78,49.92,21.64,89.76,2
34.31,27.24,22.99,84.61,2
24.19,39.05,78.29,58.21,2
39.85,37.74,23.04,89.37,2
